FLIGHT_ID,MONTH,DAY,DAY_OF_WEEK,DEPARTURE_DELAY,TAXI_OUT,DISTANCE,DELAYED,YEAR
6621,1,15,4,3.0,10.0,1050,0,2015
6622,1,5,1,-5.0,62.0,986,1,2015
6623,1,21,3,-10.0,11.0,1025,0,2015
6624,1,11,7,-4.0,10.0,554,0,2015
6625,1,21,3,63.0,17.0,2701,1,2015
6626,1,7,3,9.0,13.0,591,1,2015
6627,1,9,5,-5.0,16.0,304,0,2015
6628,1,12,1,-2.0,13.0,842,0,2015
6629,1,19,1,-3.0,11.0,163,0,2015
6630,1,21,3,-6.0,17.0,1616,0,2015
6631,1,31,6,-10.0,19.0,468,0,2015
6632,1,24,6,65.0,6.0,998,1,2015
6633,1,9,5,6.0,20.0,844,1,2015
6634,1,20,2,-2.0,12.0,1404,0,2015
6635,1,15,4,38.0,20.0,1075,1,2015
6636,1,28,3,-7.0,22.0,68,0,2015
6637,1,17,6,-6.0,20.0,2521,0,2015
6638,1,27,2,42.0,19.0,304,1,2015
6639,1,2,5,1.0,27.0,2603,0,2015
6640,1,1,4,-2.0,12.0,1703,1,2015
6641,1,5,1,14.0,20.0,1576,0,2015
6642,1,8,4,-7.0,42.0,576,0,2015
6643,1,30,5,-3.0,22.0,1120,0,2015
6644,1,10,6,8.0,6.0,436,0,2015
6645,1,22,4,10.0,11.0,666,0,2015
6646,1,3,6,247.0,10.0,929,1,2015
6647,1,12,1,71.0,27.0,391,1,2015
6648,1,5,1,0.0,10.0,189,0,2015
6649,1,23,5,-9.0,11.0,993,0,2015
6650,1,9,5,72.0,12.0,296,1,2015
6651,1,18,7,-4.0,13.0,1087,0,2015
6652,1,19,1,42.0,10.0,453,1,2015
6653,1,2,5,-6.0,26.0,867,0,2015
6654,1,3,6,128.0,37.0,120,1,2015
6655,1,20,2,-3.0,19.0,1124,0,2015
6656,1,16,5,-4.0,19.0,2486,1,2015
6657,1,6,2,-6.0,11.0,957,0,2015
6658,1,10,6,21.0,24.0,566,0,2015
6659,1,18,7,-4.0,19.0,936,0,2015
6660,1,11,7,0.0,27.0,184,0,2015
6661,1,28,3,-3.0,11.0,854,0,2015
6662,1,21,3,19.0,16.0,67,0,2015
6663,1,29,4,-5.0,19.0,2565,0,2015
6664,1,5,1,15.0,8.0,462,0,2015
6665,1,11,7,-7.0,12.0,500,0,2015
6666,1,2,5,-5.0,9.0,691,0,2015
6667,1,3,6,0.0,21.0,867,1,2015
6668,1,22,4,-7.0,16.0,113,0,2015
6669,1,22,4,-8.0,18.0,188,0,2015
6670,1,14,3,3.0,15.0,250,0,2015
6671,1,31,6,-5.0,10.0,929,0,2015
6672,1,12,1,4.0,11.0,966,0,2015
6673,1,12,1,1.0,11.0,725,0,2015
6674,1,1,4,-1.0,13.0,382,0,2015
6675,1,13,2,-4.0,16.0,2640,0,2015
6676,1,13,2,213.0,27.0,67,1,2015
6677,1,14,3,-4.0,7.0,587,0,2015
6678,1,2,5,-2.0,16.0,547,0,2015
6679,1,13,2,-1.0,25.0,224,0,2015
6680,1,15,4,-3.0,10.0,182,0,2015
6681,1,1,4,-3.0,11.0,549,0,2015
6682,1,7,3,8.0,13.0,2486,0,2015
6683,1,26,1,-5.0,28.0,678,0,2015
6684,1,17,6,23.0,9.0,888,0,2015
6685,1,23,5,1.0,14.0,369,0,2015
6686,1,29,4,-2.0,11.0,583,0,2015
6687,1,29,4,-2.0,9.0,226,0,2015
6688,1,11,7,-1.0,12.0,554,0,2015
6689,1,15,4,-3.0,12.0,129,0,2015
6690,1,24,6,-2.0,19.0,1011,0,2015
6691,1,18,7,-3.0,12.0,929,0,2015
6692,1,24,6,-9.0,8.0,1217,0,2015
6693,1,7,3,8.0,15.0,601,0,2015
6694,1,4,7,74.0,10.0,372,1,2015
6695,1,19,1,0.0,10.0,1211,0,2015
6696,1,11,7,-1.0,12.0,328,0,2015
6697,1,21,3,-5.0,7.0,369,0,2015
6698,1,21,3,-3.0,26.0,366,0,2015
6699,1,12,1,1.0,30.0,612,0,2015
6700,1,30,5,-9.0,17.0,1182,0,2015
6701,1,14,3,-5.0,31.0,1522,0,2015
6702,1,13,2,-6.0,10.0,89,0,2015
6703,1,21,3,35.0,8.0,345,1,2015
6704,1,15,4,-4.0,11.0,114,0,2015
6705,1,16,5,-5.0,10.0,89,0,2015
6706,1,30,5,-2.0,10.0,563,0,2015
6707,1,4,7,-5.0,8.0,143,0,2015
6708,1,7,3,-9.0,12.0,605,0,2015
6709,1,25,7,-8.0,10.0,2762,0,2015
6710,1,20,2,15.0,11.0,373,1,2015
6711,1,4,7,31.0,8.0,406,1,2015
6712,1,6,2,0.0,12.0,667,0,2015
6713,1,13,2,-10.0,7.0,363,0,2015
6714,1,19,1,20.0,13.0,1666,1,2015
6715,1,4,7,136.0,28.0,190,1,2015
6716,1,9,5,9.0,8.0,100,1,2015
6717,1,20,2,-4.0,8.0,1180,0,2015
6718,1,16,5,-15.0,13.0,359,0,2015
6719,1,17,6,-6.0,11.0,600,0,2015
6720,1,19,1,-5.0,19.0,591,0,2015
6721,1,8,4,-4.0,19.0,451,0,2015
6722,1,22,4,-5.0,7.0,931,0,2015
6723,1,30,5,25.0,13.0,1487,0,2015
6724,1,27,2,-3.0,9.0,349,0,2015
6725,1,5,1,231.0,11.0,508,1,2015
6726,1,29,4,8.0,10.0,2419,0,2015
6727,1,31,6,25.0,12.0,552,1,2015
6728,1,25,7,1.0,11.0,74,0,2015
6729,1,5,1,22.0,17.0,236,1,2015
6730,1,8,4,23.0,9.0,483,1,2015
6731,1,14,3,2.0,32.0,859,1,2015
6732,1,25,7,78.0,14.0,1450,1,2015
6733,1,29,4,-9.0,17.0,957,0,2015
6734,1,7,3,-9.0,10.0,2454,0,2015
6735,1,8,4,-4.0,6.0,323,0,2015
6736,1,22,4,0.0,17.0,2173,0,2015
6737,1,29,4,0.0,14.0,147,0,2015
6738,1,8,4,2.0,30.0,762,0,2015
6739,1,17,6,-7.0,11.0,293,0,2015
6740,1,29,4,-2.0,11.0,516,0,2015
6741,1,13,2,-6.0,30.0,341,1,2015
6742,1,11,7,0.0,19.0,987,0,2015
6743,1,12,1,0.0,31.0,1844,0,2015
6744,1,30,5,-2.0,14.0,620,0,2015
6745,1,7,3,-3.0,23.0,606,0,2015
6746,1,18,7,-9.0,10.0,247,0,2015
6747,1,19,1,-7.0,23.0,258,0,2015
6748,1,3,6,9.0,11.0,1825,0,2015
6749,1,3,6,13.0,41.0,462,1,2015
6750,1,30,5,128.0,37.0,764,1,2015
6751,1,27,2,-1.0,9.0,2239,0,2015
6752,1,12,1,-3.0,24.0,1096,0,2015
6753,1,18,7,11.0,12.0,854,0,2015
6754,1,6,2,1.0,17.0,1009,0,2015
6755,1,16,5,-1.0,13.0,383,0,2015
6756,1,4,7,43.0,9.0,342,1,2015
6757,1,13,2,6.0,16.0,359,0,2015
6758,1,26,1,-3.0,12.0,862,0,2015
6759,1,12,1,-6.0,9.0,414,0,2015
6760,1,11,7,69.0,18.0,455,1,2015
6761,1,7,3,-4.0,17.0,391,0,2015
6762,1,9,5,-10.0,30.0,2704,0,2015
6763,1,23,5,-3.0,10.0,2552,0,2015
6764,1,19,1,-5.0,20.0,280,0,2015
6765,1,20,2,-1.0,18.0,689,0,2015
6766,1,5,1,-11.0,13.0,903,0,2015
6767,1,4,7,18.0,15.0,604,0,2015
6768,1,15,4,31.0,12.0,255,1,2015
6769,1,20,2,0.0,17.0,516,0,2015
6770,1,18,7,-6.0,25.0,666,0,2015
6771,1,17,6,28.0,8.0,358,1,2015
6772,1,9,5,11.0,15.0,583,0,2015
6773,1,14,3,25.0,17.0,972,1,2015
6774,1,18,7,0.0,12.0,661,0,2015
6775,1,27,2,-3.0,16.0,1416,0,2015
6776,1,21,3,-9.0,24.0,946,0,2015
6777,1,11,7,-7.0,24.0,970,0,2015
6778,1,2,5,0.0,12.0,502,0,2015
6779,1,30,5,-2.0,13.0,1171,0,2015
6780,1,13,2,-7.0,19.0,926,0,2015
6781,1,9,5,-12.0,16.0,733,1,2015
6782,1,5,1,0.0,25.0,606,0,2015
6783,1,17,6,11.0,15.0,964,0,2015
6784,1,23,5,-7.0,14.0,67,0,2015
6785,1,6,2,-9.0,7.0,328,0,2015
6786,1,18,7,3.0,9.0,2218,0,2015
6787,1,22,4,3.0,10.0,588,0,2015
6788,1,15,4,1.0,9.0,743,0,2015
6789,1,22,4,-4.0,30.0,760,0,2015
6790,1,3,6,-3.0,12.0,496,0,2015
6791,1,29,4,-4.0,7.0,1797,0,2015
6792,1,12,1,-5.0,7.0,109,0,2015
6793,1,23,5,-7.0,14.0,363,0,2015
6794,1,3,6,22.0,13.0,337,0,2015
6795,1,11,7,131.0,10.0,108,1,2015
6796,1,27,2,-9.0,12.0,990,0,2015
6797,1,4,7,6.0,16.0,2139,0,2015
6798,1,16,5,-2.0,5.0,1304,0,2015
6799,1,7,3,0.0,6.0,283,0,2015
6800,1,15,4,-4.0,13.0,731,0,2015
6801,1,30,5,-2.0,12.0,1431,0,2015
6802,1,13,2,-3.0,20.0,305,0,2015
6803,1,5,1,42.0,11.0,129,1,2015
6804,1,6,2,12.0,17.0,1703,0,2015
6805,1,15,4,0.0,15.0,273,0,2015
6806,1,20,2,-9.0,23.0,487,0,2015
6807,1,16,5,-4.0,9.0,325,0,2015
6808,1,26,1,44.0,58.0,921,1,2015
6809,1,16,5,4.0,14.0,534,0,2015
6810,1,23,5,6.0,23.0,296,0,2015
6811,1,1,4,17.0,9.0,368,1,2015
6812,1,17,6,1.0,11.0,1085,0,2015
6813,1,7,3,-4.0,33.0,599,1,2015
6814,1,11,7,31.0,54.0,1721,1,2015
6815,1,17,6,-8.0,8.0,1069,0,2015
6816,1,7,3,-11.0,21.0,598,0,2015
6817,1,3,6,41.0,9.0,589,1,2015
6818,1,21,3,9.0,19.0,397,0,2015
6819,1,22,4,-9.0,11.0,802,0,2015
6820,1,6,2,104.0,35.0,228,1,2015
6821,1,17,6,-5.0,23.0,601,0,2015
6822,1,19,1,-5.0,21.0,1521,0,2015
6823,1,29,4,2.0,23.0,235,1,2015
6824,1,25,7,-9.0,10.0,488,0,2015
6825,1,13,2,-18.0,10.0,436,0,2015
6826,1,12,1,-6.0,11.0,1041,0,2015
6827,1,24,6,-8.0,9.0,1448,0,2015
6828,1,27,2,-5.0,27.0,359,0,2015
6829,1,14,3,-9.0,13.0,516,0,2015
6830,1,8,4,-4.0,11.0,222,0,2015
6831,1,27,2,-3.0,7.0,1044,0,2015
6832,1,16,5,2.0,22.0,814,0,2015
6833,1,14,3,4.0,15.0,641,0,2015
6834,1,25,7,16.0,11.0,1276,0,2015
6835,1,20,2,-15.0,15.0,1874,0,2015
6836,1,13,2,-2.0,16.0,1035,0,2015
6837,1,25,7,-2.0,34.0,762,1,2015
6838,1,17,6,-14.0,9.0,853,0,2015
6839,1,6,2,-1.0,21.0,337,0,2015
6840,1,11,7,4.0,13.0,762,0,2015
6841,1,18,7,-9.0,24.0,954,0,2015
6842,1,1,4,23.0,16.0,1013,0,2015
6843,1,3,6,8.0,21.0,1400,0,2015
6844,1,31,6,-3.0,12.0,2583,0,2015
6845,1,15,4,6.0,29.0,145,1,2015
6846,1,16,5,18.0,21.0,534,1,2015
6847,1,30,5,-5.0,13.0,102,0,2015
6848,1,6,2,102.0,8.0,1037,1,2015
6849,1,19,1,-4.0,13.0,599,0,2015
6850,1,25,7,-5.0,13.0,223,0,2015
6851,1,2,5,20.0,39.0,212,1,2015
6852,1,23,5,-7.0,10.0,399,0,2015
6853,1,19,1,-5.0,12.0,550,0,2015
6854,1,27,2,-8.0,6.0,978,0,2015
6855,1,13,2,-5.0,15.0,606,0,2015
6856,1,28,3,-5.0,11.0,409,0,2015
6857,1,2,5,10.0,7.0,1609,0,2015
6858,1,5,1,16.0,12.0,396,1,2015
6859,1,21,3,-4.0,37.0,719,0,2015
6860,1,14,3,-3.0,13.0,925,0,2015
6861,1,22,4,7.0,14.0,761,0,2015
6862,1,16,5,-2.0,10.0,493,0,2015
6863,1,24,6,-3.0,28.0,122,0,2015
6864,1,19,1,-2.0,27.0,627,0,2015
6865,1,13,2,-2.0,12.0,1444,0,2015
6866,1,2,5,34.0,10.0,872,1,2015
6867,1,18,7,-11.0,18.0,1334,0,2015
6868,1,10,6,-2.0,17.0,641,0,2015
6869,1,21,3,-5.0,18.0,696,0,2015
6870,1,23,5,-6.0,8.0,469,0,2015
6871,1,29,4,-2.0,9.0,187,0,2015
6872,1,4,7,141.0,11.0,997,1,2015
6873,1,16,5,-4.0,15.0,1726,0,2015
6874,1,10,6,-4.0,43.0,332,1,2015
6875,1,16,5,-3.0,14.0,1065,0,2015
6876,1,22,4,18.0,14.0,1342,0,2015
6877,1,22,4,65.0,12.0,337,1,2015
6878,1,16,5,-5.0,11.0,240,0,2015
6879,1,16,5,3.0,17.0,239,0,2015
6880,1,10,6,-10.0,10.0,1205,0,2015
6881,1,3,6,18.0,9.0,223,0,2015
6882,1,11,7,11.0,21.0,826,0,2015
6883,1,28,3,1.0,13.0,992,1,2015
6884,1,18,7,1.0,10.0,670,0,2015
6885,1,28,3,74.0,23.0,1096,1,2015
6886,1,7,3,10.0,48.0,2704,1,2015
6887,1,26,1,-14.0,41.0,1489,0,2015
6888,1,31,6,119.0,26.0,288,1,2015
6889,1,17,6,0.0,15.0,541,0,2015
6890,1,5,1,8.0,10.0,2075,0,2015
6891,1,26,1,-7.0,14.0,1892,0,2015
6892,1,3,6,-4.0,45.0,1671,1,2015
6893,1,13,2,11.0,29.0,925,1,2015
6894,1,8,4,4.0,13.0,526,0,2015
6895,1,31,6,14.0,16.0,1011,1,2015
6896,1,8,4,16.0,18.0,1024,1,2015
6897,1,21,3,-1.0,12.0,737,1,2015
6898,1,24,6,-6.0,12.0,912,0,2015
6899,1,26,1,-4.0,30.0,735,1,2015
6900,1,20,2,-10.0,18.0,775,0,2015
6901,1,14,3,-7.0,22.0,224,0,2015
6902,1,19,1,9.0,28.0,137,1,2015
6903,1,13,2,-8.0,21.0,261,0,2015
6904,1,13,2,-9.0,7.0,460,0,2015
6905,1,26,1,0.0,20.0,304,1,2015
6906,1,26,1,0.0,17.0,1874,0,2015
6907,1,7,3,18.0,26.0,1250,1,2015
6908,1,3,6,17.0,10.0,834,1,2015
6909,1,7,3,85.0,14.0,469,1,2015
6910,1,9,5,2.0,11.0,1476,0,2015
6911,1,18,7,-2.0,12.0,987,0,2015
6912,1,22,4,10.0,18.0,1014,0,2015
6913,1,17,6,-7.0,12.0,300,0,2015
6914,1,10,6,2.0,13.0,624,0,2015
6915,1,5,1,-3.0,23.0,522,0,2015
6916,1,26,1,-5.0,10.0,308,0,2015
6917,1,6,2,-6.0,13.0,985,0,2015
6918,1,4,7,-8.0,39.0,944,1,2015
6919,1,18,7,-2.0,13.0,157,0,2015
6920,1,13,2,8.0,12.0,783,0,2015
6921,1,1,4,2.0,17.0,1119,0,2015
6922,1,27,2,-1.0,8.0,368,0,2015
6923,1,9,5,-7.0,18.0,534,0,2015
6924,1,19,1,69.0,9.0,991,1,2015
6925,1,7,3,53.0,11.0,770,1,2015
6926,1,14,3,-4.0,14.0,1598,0,2015
6927,1,16,5,38.0,7.0,579,1,2015
6928,1,27,2,-13.0,10.0,109,0,2015
6929,1,13,2,-4.0,22.0,764,0,2015
6930,1,2,5,147.0,12.0,929,1,2015
6931,1,15,4,-8.0,21.0,1222,0,2015
6932,1,28,3,-5.0,9.0,270,0,2015
6933,1,29,4,20.0,31.0,130,1,2015
6934,1,25,7,-4.0,16.0,1535,0,2015
6935,1,12,1,2.0,41.0,678,1,2015
6936,1,3,6,22.0,17.0,711,0,2015
6937,1,21,3,-6.0,18.0,190,0,2015
6938,1,27,2,-10.0,8.0,247,0,2015
6939,1,12,1,-4.0,15.0,685,0,2015
6940,1,10,6,46.0,12.0,931,1,2015
6941,1,4,7,24.0,29.0,883,1,2015
6942,1,6,2,65.0,38.0,280,1,2015
6943,1,6,2,-7.0,14.0,73,0,2015
6944,1,11,7,-9.0,12.0,602,0,2015
6945,1,10,6,-4.0,9.0,1242,0,2015
6946,1,19,1,-4.0,13.0,228,0,2015
6947,1,20,2,136.0,10.0,1558,1,2015
6948,1,30,5,-12.0,10.0,500,0,2015
6949,1,15,4,-10.0,10.0,1076,0,2015
6950,1,3,6,32.0,84.0,2300,1,2015
6951,1,10,6,-7.0,8.0,177,0,2015
6952,1,20,2,-10.0,23.0,122,0,2015
6953,1,29,4,-11.0,16.0,2350,0,2015
6954,1,3,6,-2.0,20.0,1947,0,2015
6955,1,23,5,-3.0,11.0,134,0,2015
6956,1,1,4,3.0,13.0,472,0,2015
6957,1,29,4,3.0,9.0,181,0,2015
6958,1,9,5,-4.0,10.0,304,0,2015
6959,1,26,1,-9.0,8.0,201,0,2015
6960,1,19,1,-6.0,11.0,802,0,2015
6961,1,6,2,-6.0,14.0,187,0,2015
6962,1,13,2,-7.0,12.0,280,0,2015
6963,1,8,4,15.0,18.0,1608,0,2015
6964,1,17,6,-2.0,8.0,414,0,2015
6965,1,9,5,-5.0,27.0,356,0,2015
6966,1,14,3,-9.0,18.0,502,0,2015
6967,1,6,2,-10.0,18.0,77,0,2015
6968,1,30,5,-8.0,27.0,2422,0,2015
6969,1,19,1,-1.0,11.0,945,0,2015
6970,1,1,4,-5.0,11.0,366,0,2015
6971,1,10,6,-8.0,17.0,2402,0,2015
6972,1,2,5,19.0,19.0,2475,0,2015
6973,1,1,4,13.0,6.0,584,0,2015
6974,1,10,6,21.0,14.0,990,1,2015
6975,1,25,7,-6.0,28.0,1095,0,2015
6976,1,26,1,1.0,42.0,1325,0,2015
6977,1,13,2,-3.0,20.0,954,1,2015
6978,1,2,5,-3.0,19.0,634,0,2015
6979,1,9,5,1.0,13.0,1055,0,2015
6980,1,5,1,25.0,30.0,762,1,2015
6981,1,25,7,-5.0,11.0,1005,0,2015
6982,1,29,4,47.0,13.0,650,1,2015
6983,1,15,4,6.0,14.0,130,0,2015
6984,1,29,4,8.0,41.0,502,1,2015
6985,1,13,2,86.0,21.0,2486,1,2015
6986,1,9,5,10.0,10.0,691,0,2015
6987,1,16,5,6.0,14.0,299,1,2015
6988,1,9,5,48.0,16.0,733,1,2015
6989,1,8,4,15.0,21.0,431,1,2015
6990,1,24,6,-2.0,73.0,950,1,2015
6991,1,31,6,13.0,10.0,1173,0,2015
6992,1,26,1,-1.0,13.0,973,0,2015
6993,1,10,6,-11.0,9.0,391,0,2015
6994,1,15,4,-6.0,12.0,419,0,2015
6995,1,19,1,2.0,10.0,277,1,2015
6996,1,7,3,-5.0,8.0,390,0,2015
6997,1,20,2,-6.0,14.0,2704,0,2015
6998,1,11,7,-7.0,12.0,661,0,2015
6999,1,15,4,2.0,8.0,163,0,2015
7000,1,29,4,35.0,24.0,160,1,2015
7001,1,2,5,-8.0,14.0,516,0,2015
7002,1,28,3,-2.0,46.0,1013,0,2015
7003,1,8,4,8.0,7.0,1107,0,2015
7004,1,5,1,-7.0,6.0,213,0,2015
7005,1,2,5,37.0,13.0,1504,0,2015
7006,1,18,7,-3.0,29.0,944,0,2015
7007,1,6,2,59.0,9.0,861,1,2015
7008,1,11,7,13.0,8.0,302,0,2015
7009,1,2,5,11.0,22.0,1635,1,2015
7010,1,28,3,22.0,16.0,861,1,2015
7011,1,12,1,36.0,23.0,1448,1,2015
7012,1,22,4,23.0,9.0,95,1,2015
7013,1,29,4,-7.0,15.0,430,0,2015
7014,1,6,2,20.0,26.0,283,1,2015
7015,1,14,3,1.0,25.0,689,0,2015
7016,1,6,2,74.0,6.0,441,1,2015
7017,1,5,1,16.0,10.0,1205,0,2015
7018,1,24,6,-5.0,49.0,213,1,2015
7019,1,5,1,163.0,33.0,994,1,2015
7020,1,18,7,-1.0,14.0,1121,0,2015
7021,1,23,5,-5.0,11.0,1045,0,2015
7022,1,31,6,1.0,6.0,308,0,2015
7023,1,3,6,-7.0,13.0,356,0,2015
7024,1,5,1,0.0,15.0,1416,0,2015
7025,1,4,7,68.0,11.0,429,1,2015
7026,1,8,4,-11.0,19.0,776,0,2015
7027,1,2,5,161.0,10.0,667,1,2015
7028,1,11,7,30.0,14.0,1671,1,2015
7029,1,6,2,47.0,17.0,888,1,2015
7030,1,8,4,-1.0,12.0,342,0,2015
7031,1,10,6,-4.0,14.0,1849,0,2015
7032,1,29,4,-12.0,11.0,987,0,2015
7033,1,26,1,-3.0,17.0,1208,0,2015
7034,1,14,3,-9.0,13.0,814,0,2015
7035,1,17,6,85.0,14.0,1276,1,2015
7036,1,19,1,-5.0,15.0,474,0,2015
7037,1,11,7,-4.0,12.0,459,0,2015
7038,1,19,1,-8.0,44.0,296,1,2015
7039,1,19,1,-6.0,52.0,967,1,2015
7040,1,6,2,-4.0,14.0,774,0,2015
7041,1,7,3,-3.0,7.0,869,0,2015
7042,1,21,3,-3.0,22.0,224,0,2015
7043,1,15,4,-10.0,32.0,240,0,2015
7044,1,8,4,-2.0,13.0,563,0,2015
7045,1,20,2,-5.0,29.0,1085,0,2015
7046,1,6,2,-3.0,28.0,500,1,2015
7047,1,27,2,-6.0,6.0,571,0,2015
7048,1,6,2,2.0,9.0,909,0,2015
7049,1,23,5,2.0,9.0,226,0,2015
7050,1,2,5,-3.0,27.0,2182,0,2015
7051,1,20,2,-13.0,9.0,409,1,2015
7052,1,14,3,70.0,13.0,725,1,2015
7053,1,30,5,-3.0,10.0,679,0,2015
7054,1,20,2,8.0,9.0,1189,0,2015
7055,1,17,6,-3.0,8.0,337,0,2015
7056,1,24,6,-9.0,23.0,224,0,2015
7057,1,23,5,-6.0,21.0,268,0,2015
7058,1,27,2,-10.0,12.0,86,0,2015
7059,1,25,7,-2.0,10.0,1111,0,2015
7060,1,23,5,9.0,11.0,403,0,2015
7061,1,10,6,-14.0,14.0,1119,0,2015
7062,1,13,2,-4.0,6.0,358,0,2015
7063,1,26,1,13.0,37.0,1065,1,2015
7064,1,23,5,9.0,13.0,1085,0,2015
7065,1,12,1,97.0,23.0,1236,1,2015
7066,1,23,5,-2.0,17.0,1242,0,2015
7067,1,5,1,-2.0,16.0,794,0,2015
7068,1,3,6,-1.0,30.0,329,0,2015
7069,1,31,6,-5.0,17.0,2917,0,2015
7070,1,3,6,30.0,9.0,362,1,2015
7071,1,2,5,31.0,22.0,191,1,2015
7072,1,5,1,-6.0,27.0,1389,0,2015
7073,1,16,5,0.0,7.0,397,0,2015
7074,1,5,1,35.0,16.0,985,1,2015
7075,1,23,5,0.0,12.0,255,0,2015
7076,1,16,5,-1.0,19.0,1488,0,2015
7077,1,21,3,7.0,16.0,337,0,2015
7078,1,4,7,-5.0,12.0,353,0,2015
7079,1,27,2,13.0,15.0,591,1,2015
7080,1,4,7,-5.0,14.0,337,0,2015
7081,1,29,4,0.0,12.0,948,0,2015
7082,1,21,3,39.0,13.0,192,1,2015
7083,1,25,7,-9.0,6.0,163,0,2015
7084,1,11,7,-2.0,13.0,581,0,2015
7085,1,23,5,-2.0,10.0,391,0,2015
7086,1,29,4,-3.0,12.0,781,0,2015
7087,1,23,5,4.0,20.0,2434,0,2015
7088,1,18,7,59.0,12.0,345,1,2015
7089,1,16,5,-2.0,12.0,2218,0,2015
7090,1,7,3,3.0,19.0,2979,0,2015
7091,1,7,3,-5.0,9.0,488,0,2015
7092,1,13,2,-5.0,35.0,1075,0,2015
7093,1,3,6,-3.0,41.0,1145,0,2015
7094,1,27,2,-5.0,13.0,669,0,2015
7095,1,22,4,2.0,9.0,1246,0,2015
7096,1,5,1,25.0,12.0,472,1,2015
7097,1,30,5,-8.0,27.0,945,0,2015
7098,1,6,2,2.0,13.0,590,1,2015
7099,1,7,3,13.0,8.0,247,1,2015
7100,1,31,6,-5.0,12.0,173,0,2015
7101,1,11,7,-1.0,12.0,113,0,2015
7102,1,13,2,-1.0,11.0,334,0,2015
7103,1,2,5,20.0,11.0,247,1,2015
7104,1,8,4,1.0,8.0,1504,0,2015
7105,1,27,2,-2.0,9.0,342,0,2015
7106,1,29,4,9.0,14.0,965,0,2015
7107,1,13,2,-2.0,13.0,432,0,2015
7108,1,21,3,-5.0,13.0,147,0,2015
7109,1,16,5,7.0,12.0,337,0,2015
7110,1,1,4,-3.0,11.0,719,0,2015
7111,1,20,2,-3.0,25.0,1076,1,2015
7112,1,26,1,70.0,13.0,1533,1,2015
7113,1,20,2,0.0,27.0,1845,0,2015
7114,1,26,1,-7.0,10.0,354,0,2015
7115,1,29,4,-4.0,18.0,226,0,2015
7116,1,31,6,-5.0,31.0,338,0,2015
7117,1,9,5,15.0,41.0,528,1,2015
7118,1,3,6,-4.0,16.0,1249,0,2015
7119,1,11,7,2.0,10.0,775,0,2015
7120,1,2,5,77.0,17.0,406,1,2015
7121,1,3,6,-3.0,14.0,386,0,2015
7122,1,29,4,20.0,22.0,399,1,2015
7123,1,22,4,16.0,26.0,469,1,2015
7124,1,18,7,-3.0,7.0,874,0,2015
7125,1,7,3,-5.0,13.0,697,0,2015
7126,1,9,5,41.0,9.0,1185,1,2015
7127,1,12,1,-3.0,21.0,1120,1,2015
7128,1,9,5,-12.0,12.0,569,0,2015
7129,1,30,5,-5.0,12.0,1678,0,2015
7130,1,9,5,5.0,7.0,802,0,2015
7131,1,29,4,-2.0,12.0,1199,0,2015
7132,1,20,2,-1.0,8.0,543,0,2015
7133,1,11,7,-13.0,22.0,2329,0,2015
7134,1,17,6,-4.0,15.0,2342,0,2015
7135,1,3,6,-3.0,12.0,1121,0,2015
7136,1,26,1,-3.0,35.0,416,0,2015
7137,1,20,2,-1.0,25.0,731,0,2015
7138,1,20,2,-1.0,11.0,1069,0,2015
7139,1,3,6,-9.0,15.0,818,0,2015
7140,1,9,5,-7.0,42.0,1121,1,2015
7141,1,13,2,-10.0,29.0,246,0,2015
7142,1,5,1,-3.0,12.0,317,0,2015
7143,1,27,2,2.0,54.0,573,1,2015
7144,1,29,4,-5.0,13.0,483,0,2015
7145,1,27,2,-4.0,10.0,409,0,2015
7146,1,4,7,70.0,14.0,373,1,2015
7147,1,21,3,65.0,38.0,1041,1,2015
7148,1,30,5,72.0,14.0,944,1,2015
7149,1,29,4,-2.0,13.0,231,0,2015
7150,1,12,1,0.0,9.0,148,0,2015
7151,1,14,3,-6.0,23.0,666,0,2015
7152,1,28,3,-5.0,13.0,872,0,2015
7153,1,10,6,1.0,15.0,689,0,2015
7154,1,16,5,2.0,21.0,1874,0,2015
7155,1,8,4,-1.0,17.0,599,0,2015
7156,1,9,5,59.0,19.0,680,1,2015
7157,1,18,7,-7.0,15.0,102,0,2015
7158,1,26,1,-3.0,16.0,1979,0,2015
7159,1,13,2,2.0,31.0,1075,0,2015
7160,1,5,1,36.0,12.0,946,1,2015
7161,1,23,5,0.0,8.0,646,0,2015
7162,1,14,3,-4.0,15.0,295,0,2015
7163,1,31,6,-4.0,9.0,317,0,2015
7164,1,22,4,-7.0,19.0,337,0,2015
7165,1,2,5,42.0,5.0,843,1,2015
7166,1,29,4,-10.0,9.0,533,0,2015
7167,1,1,4,3.0,12.0,802,0,2015
7168,1,7,3,90.0,29.0,2475,1,2015
7169,1,19,1,0.0,22.0,1514,1,2015
7170,1,12,1,-6.0,27.0,394,0,2015
7171,1,25,7,-5.0,14.0,746,0,2015
7172,1,7,3,49.0,15.0,237,1,2015
7173,1,6,2,-6.0,18.0,651,0,2015
7174,1,24,6,-9.0,12.0,1222,0,2015
7175,1,24,6,1.0,12.0,925,1,2015
7176,1,10,6,20.0,11.0,1546,1,2015
7177,1,4,7,-2.0,37.0,349,1,2015
7178,1,6,2,-4.0,16.0,1173,0,2015
7179,1,21,3,-5.0,11.0,212,0,2015
7180,1,19,1,-8.0,25.0,429,0,2015
